_id,total_spent,invoice_count,AOV
14211,2208.3,13,169.8692307692308
17268,763.64,4,190.91
13730,752.5999999999999,2,376.29999999999995
17277,1065.35,2,532.675
17769,3960.63,12,330.0525
15974,3429.55,8,428.69375
16327,3844.2200000000003,6,640.7033333333334
18245,2507.56,8,313.445
12817,166.04,1,166.04
14034,512.02,4,128.005
14212,1070.48,1,1070.48
13045,305.28000000000003,1,305.28000000000003
13898,155.93,1,155.93
13122,922.39,2,461.195
16765,34,1,34
16763,594.9,2,297.45
12673,610.52,2,305.26
15053,697.79,3,232.59666666666666
15267,1717.36,5,343.472
13888,605.63,2,302.815
14436,89.06,1,89.06
14114,386.53,2,193.265
13223,163.20000000000002,2,81.60000000000001
13767,16945.71,52,325.87903846153847
14019,1398.96,4,349.74
12601,569.56,6,94.92666666666666
17086,2050.08,6,341.68
18093,2083.42,5,416.684
14087,181.67,2,90.835
14054,92.46,1,92.46
14256,935.06,3,311.68666666666667
13936,361.28,2,180.64
15922,363.6,2,181.8
13313,1555.3200000000002,5,311.064
15245,2515.84,3,838.6133333333333
15881,438.24000000000007,8,54.78000000000001
14497,457.47,2,228.735
16214,1062.75,3,354.25
13610,1115.43,9,123.93666666666667
14861,125.79,1,125.79
17165,158.68,1,158.68
16648,270.85999999999996,2,135.42999999999998
15755,2318.88,8,289.86
14218,169.48000000000002,1,169.48000000000002
13216,333.74,1,333.74
18169,202.65,1,202.65
14489,463.38,1,463.38
17347,228.96,1,228.96
15214,1661.44,8,207.68
12607,0,2,0
14419,1058.06,6,176.34333333333333
16784,107.6,1,107.6
16665,135.4,1,135.4
15516,62.43,3,20.81
16322,326.75,2,163.375
14625,848.48,5,169.696
13680,2202.3100000000004,5,440.4620000000001
18145,2861.55,4,715.3875
18260,2595,8,324.375
16354,395.8,2,197.9
17850,5288.63,35,151.1037142857143
13807,112.6,1,112.6
13960,230.22,2,115.11
16022,628.28,1,628.28
17686,5739.46,7,819.9228571428572
13842,3385.62,9,376.18
15822,885.47,2,442.735
18130,1045.74,4,261.435
18016,1483.56,5,296.712
17373,646.9200000000001,4,161.73000000000002
16566,614.01,6,102.335
13299,142.5,1,142.5
17379,404.66,1,404.66
16255,2609.3,10,260.93
16705,13946.130000000001,29,480.90103448275863
14853,463.05,3,154.35
14684,1236.28,5,247.256
14870,327.25,1,327.25
12988,535.32,1,535.32
16737,417.59999999999997,1,417.59999999999997
14056,8124.4,29,280.151724137931
13450,2043.7199999999998,6,340.61999999999995
15156,961.49,3,320.49666666666667
15130,330.11,1,330.11
17613,4509.37,17,265.2570588235294
16168,3770.6,28,134.6642857142857
16837,3167.73,12,263.9775
14829,644.65,6,107.44166666666666
16781,294.65,2,147.325
17186,144,2,72
14237,161,1,161
13614,1610.46,4,402.615
12481,5590.860000000001,11,508.26000000000005
14174,134.46,1,134.46
14732,2686.34,10,268.634
13382,222.99,1,222.99
14762,300.52,1,300.52
14801,193.14,1,193.14
16152,1829.04,1,1829.04
13523,3755.38,6,625.8966666666666
14697,188.60999999999999,2,94.30499999999999
14041,141.41,1,141.41
16395,1486.9,5,297.38
16989,1133.25,6,188.875
17647,133.06,1,133.06
13474,229.59,1,229.59
15678,352.7,1,352.7
16698,1998,2,999
14618,538.59,4,134.6475
18165,302.46000000000004,1,302.46000000000004
17251,283.28000000000003,1,283.28000000000003
15204,316.58,1,316.58
13762,0,2,0
17936,389.84,1,389.84
14473,234.34,2,117.17
17961,1296.44,39,33.242051282051285
13832,40.949999999999996,2,20.474999999999998
14047,1290.01,7,184.28714285714287
12994,902.22,5,180.44400000000002
18191,207.79999999999998,1,207.79999999999998
17750,1797.57,9,199.73
16931,4604.22,21,219.24857142857144
14453,119.93,1,119.93
16907,981.65,5,196.32999999999998
12522,192.72,2,96.36
12885,1158.27,4,289.5675
15405,349.1,1,349.1
13972,190.25,2,95.125
14883,756.64,7,108.09142857142857
13334,3536.82,3,1178.94
14548,652.8,2,326.4
15865,895.1300000000001,3,298.3766666666667
14902,314.11,2,157.055
12749,3868.2000000000003,8,483.52500000000003
13003,149.05,3,49.68333333333334
16076,2173.5299999999997,11,197.59363636363634
18181,382.8,1,382.8
17092,1777.7800000000002,4,444.44500000000005
12888,313.77,4,78.4425
18212,248.42,1,248.42
16626,4379.65,20,218.9825
12354,1079.4,1,1079.4
14306,2083.42,3,694.4733333333334
16407,2126.93,10,212.69299999999998
16678,3013.83,17,177.28411764705882
16020,851.01,3,283.67
15507,492.36,1,492.36
17666,728.16,2,364.08
17453,486.7199999999999,2,243.35999999999996
15880,313.28,2,156.64
13512,251.21,1,251.21
14844,3189.81,4,797.4525
15341,2020.52,1,2020.52
13561,141.85999999999999,1,141.85999999999999
12645,1755.38,5,351.076
12783,1603.87,8,200.48375
16495,684.41,3,228.13666666666666
12704,2220.84,10,222.084
18116,1418.03,8,177.25375
15280,113.12,1,113.12
16619,204.41,2,102.205
16955,493.66999999999996,5,98.734
17064,859.35,3,286.45
12474,7116.47,30,237.21566666666666
13659,1550.85,3,516.9499999999999
14779,386.15,3,128.71666666666667
13070,228.8,1,228.8
17742,355.11,2,177.555
14096,57120.909999999996,34,1680.0267647058822
18283,2094.88,16,130.93
17744,2291.08,7,327.29714285714283
15327,208.75,1,208.75
14757,420.5,1,420.5
12553,3652.25,14,260.875
16583,233.45,1,233.45
16610,75.66,1,75.66
17995,76.1,1,76.1
14221,3427.85,10,342.78499999999997
18074,489.6,1,489.6
15557,473.65000000000003,1,473.65000000000003
16666,118.98,1,118.98
14285,1910.01,4,477.5025
13926,223.85000000000002,1,223.85000000000002
17034,734.5699999999999,4,183.64249999999998
17256,240,2,120
13310,1083.63,6,180.60500000000002
15932,2461.85,11,223.80454545454543
13121,254.73000000000002,2,127.36500000000001
17245,171.45,1,171.45
17374,495.77,2,247.885
16594,181.09,1,181.09
13904,332.64,2,166.32
14836,102.44999999999999,3,34.15
16040,1313.55,3,437.84999999999997
14067,374.7,2,187.35
14290,2307.4500000000003,6,384.57500000000005
13271,178.26,2,89.13
17611,3947.87,19,207.78263157894736
14935,1784.71,1,1784.71
17881,133.35,1,133.35
12797,194.18,3,64.72666666666667
18231,2066.17,6,344.3616666666667
16545,339.3,1,339.3
17325,96.8,1,96.8
13410,988.91,7,141.27285714285713
14176,574,5,114.8
17211,2299.67,9,255.5188888888889
17855,208.97,1,208.97
17206,204.24,1,204.24
15757,714.4200000000001,2,357.21000000000004
12838,683.1300000000001,2,341.56500000000005
15024,1661.33,10,166.13299999999998
13777,25748.350000000002,41,628.008536585366
15611,1568.39,15,104.55933333333334
16484,379.4,3,126.46666666666665
13058,271.4,3,90.46666666666665
14499,815.32,3,271.77333333333337
17790,1965.55,14,140.39642857142857
17284,1641.68,7,234.5257142857143
14867,701.3299999999999,4,175.33249999999998
13662,879.08,7,125.58285714285715
14116,1382.74,5,276.548
12445,133.4,1,133.4
16404,443.05,1,443.05
16926,230.25,1,230.25
12405,1710.39,1,1710.39
14920,977.77,2,488.885
17895,98,1,98
15809,399.21000000000004,6,66.53500000000001
14542,103.25,1,103.25
15645,612.01,1,612.01
12502,3723.87,5,744.774
16967,319.02,1,319.02
15863,68.84,2,34.42
14557,0,2,0
14449,907.1,4,226.775
14277,3957,4,989.25
15023,6763.16,12,563.5966666666667
16940,3049.88,3,1016.6266666666667
12560,2101.39,4,525.3475
17289,936.16,4,234.04
13049,656.68,2,328.34
15171,1034.5,2,517.25
14931,964.68,6,160.78
17516,768.0799999999999,5,153.61599999999999
12463,1303.63,7,186.23285714285717
17049,5594.78,11,508.6163636363636
17236,916.13,6,152.68833333333333
16957,416.64,2,208.32
14353,90.6,1,90.6
17917,341.28,3,113.75999999999999
16558,8257.04,24,344.04333333333335
15840,345.66,3,115.22000000000001
17873,1764.3600000000001,6,294.06
16204,405.71,1,405.71
13338,431.82000000000005,3,143.94000000000003
16954,2085.08,9,231.67555555555555
16026,236.09,1,236.09
16742,0,2,0
15193,499.32,1,499.32
14156,113384.14,66,1717.9415151515152
14800,4236.34,16,264.77125
13324,7072.8,12,589.4
15114,2760.56,10,276.056
16423,346.12,1,346.12
17975,4393.610000000001,14,313.82928571428573
13954,378.59,3,126.19666666666666
15025,377.01,1,377.01
17060,234.24,1,234.24
17650,166.08,1,166.08
13639,1033.34,1,1033.34
15933,1107.46,3,369.15333333333336
15950,1705.2600000000002,5,341.052
14135,4690.31,15,312.68733333333336
14081,904.67,4,226.1675
13302,63.75,1,63.75
13715,1053.94,8,131.7425
17522,1070.71,5,214.142
14432,2255.51,6,375.91833333333335
15345,367.69,2,183.845
13886,243.56,1,243.56
14885,765.3199999999999,1,765.3199999999999
14729,313.49,1,313.49
13320,1491.7,6,248.61666666666667
15381,596.85,2,298.425
14152,611.09,3,203.6966666666667
13812,539,3,179.66666666666666
16671,1692.2700000000002,3,564.09
17076,841.0799999999999,3,280.35999999999996
17160,3518.03,6,586.3383333333334
12594,3320.2200000000003,11,301.83818181818185
15793,948.96,4,237.24
17719,5367.8,18,298.2111111111111
13593,1990.2800000000002,6,331.71333333333337
14904,1025.44,2,512.72
14175,3108.06,7,444.00857142857143
17152,1503.5,4,375.875
17594,993.18,2,496.59
13200,870.0899999999999,4,217.52249999999998
13560,174.37,1,174.37
16483,139.35,1,139.35
14886,364.8,1,364.8
16427,241.06,2,120.53
17900,15,4,3.75
14049,5639.15,6,939.8583333333332
12517,2464.89,6,410.815
12930,409.90000000000003,4,102.47500000000001
15174,135.75,1,135.75
15644,813,4,203.25
18109,7925.32,31,255.65548387096774
14117,90,1,90
16912,2528.67,14,180.61928571428572
14240,890.34,2,445.17
15186,411.41,2,205.705
13004,5613.43,22,255.1559090909091
14583,1052.55,5,210.51
17159,1534.73,4,383.6825
13946,561.5699999999999,3,187.18999999999997
17094,270.2,2,135.1
16889,1578.6699999999998,3,526.2233333333332
17591,2215.02,8,276.8775
17800,1199.01,9,133.22333333333333
16655,3794.52,6,632.42
12566,346.7,2,173.35
14577,859.71,4,214.9275
14984,213.27,2,106.635
13563,777.53,2,388.765
14060,6135.38,20,306.769
18179,1793.17,6,298.8616666666667
12881,298,1,298
12458,947.4000000000001,2,473.70000000000005
17960,73.78,1,73.78
12617,355.53,1,355.53
17396,7330.799999999999,8,916.3499999999999
15467,511.88,4,127.97
16009,992.71,4,248.1775
17695,765.34,2,382.67
18218,626.38,4,156.595
16370,1320.56,4,330.14
13141,2385.8,6,397.6333333333334
14793,214.14000000000001,2,107.07000000000001
13072,177.15,1,177.15
14647,243.22,1,243.22
17964,471.7,2,235.85
13209,5820.16,11,529.1054545454546
14022,440,1,440
12605,-7.5,1,-7.5
16478,331,3,110.33333333333333
17338,6612.18,10,661.2180000000001
13046,629.3100000000001,2,314.65500000000003
14472,1936.84,8,242.105
12420,600.39,1,600.39
12347,4310,7,615.7142857142857
14893,1237.85,2,618.925
13247,501.12,4,125.28
17870,1889.4,13,145.33846153846156
12735,779.5699999999999,2,389.78499999999997
17899,155.8,1,155.8
17660,196,1,196
16913,113.44,1,113.44
12567,9114.94,11,828.6309090909091
13228,358,1,358
15349,473.81,2,236.905
18164,394.70000000000005,2,197.35000000000002
17979,737.81,5,147.56199999999998
15838,33350.76,21,1588.1314285714286
15497,1259.7,3,419.90000000000003
16442,616.79,3,205.59666666666666
17830,398.7,3,132.9
14396,487.99,2,243.995
12640,1174.58,3,391.52666666666664
15832,836.79,1,836.79
14386,142.4,1,142.4
17701,417.95,1,417.95
17174,59.9,1,59.9
16218,3054.87,8,381.85875
15480,905.5,1,905.5
13505,4282.88,8,535.36
17432,365.76,2,182.88
16982,384.06,1,384.06
16103,1429.64,6,238.27333333333334
12583,7187.34,18,399.2966666666667
18092,9065.76,12,755.48
12843,1680.76,9,186.7511111111111
16434,1522.25,7,217.46428571428572
16066,1521.87,5,304.37399999999997
14653,1947.55,7,278.2214285714286
14692,582.0500000000001,5,116.41000000000001
15471,469.48,1,469.48
16527,228.06,1,228.06
17831,35.400000000000006,1,35.400000000000006
15699,309.65,1,309.65
12693,830.96,6,138.49333333333334
15329,1005.5,5,201.1
13552,3539.53,16,221.220625
13398,457.34,1,457.34
17402,2633.85,13,202.60384615384615
15549,1655.76,4,413.94
12446,1002.3100000000001,1,1002.3100000000001
17142,579,1,579
18062,720.52,3,240.17333333333332
14422,4263.64,6,710.6066666666667
13311,598.57,2,299.285
15148,301.29,1,301.29
14513,438.49,4,109.6225
13601,693.3199999999999,2,346.65999999999997
13760,286.79,2,143.395
12479,477.30000000000007,3,159.10000000000002
13934,922.1,1,922.1
14916,1264.84,5,252.968
17286,153.92,1,153.92
17489,376.64,2,188.32
13390,544.08,1,544.08
12984,97.5,1,97.5
16789,80.8,1,80.8
17906,72.9,1,72.9
15092,457.81000000000006,2,228.90500000000003
13590,1976.12,7,282.30285714285714
15667,301.32,1,301.32
18228,769.2,3,256.40000000000003
14443,1400.8799999999999,7,200.12571428571428
15517,267.03,1,267.03
14710,606.13,4,151.5325
13510,1785.1599999999999,5,357.032
13176,492.84,1,492.84
15541,85.13000000000001,1,85.13000000000001
14711,2838.2,12,236.51666666666665
14004,4582.64,7,654.6628571428572
18209,139.10000000000002,1,139.10000000000002
16746,6694.3099999999995,19,352.33210526315787
17931,408.36,2,204.18
15783,246.3,1,246.3
17978,300.92,1,300.92
13408,27487.41,81,339.3507407407407
13021,2584.4,12,215.36666666666667
15577,258.88,3,86.29333333333334
14362,161.2,1,161.2
16990,179,1,179
17490,1926.8799999999999,11,175.17090909090908
14645,597.09,2,298.545
18183,600.5200000000001,6,100.08666666666669
15690,239.76,2,119.88
14830,197.13,1,197.13
16861,151.65,3,50.550000000000004
18262,149.48,1,149.48
17434,2333.42,9,259.2688888888889
12600,2581.04,11,234.64
15382,5927.860000000001,8,740.9825000000001
18071,453,2,226.5
17502,689.1,4,172.275
15917,123.1,1,123.1
14307,2995.7200000000003,6,499.2866666666667
12425,777.2,1,777.2
16542,119.62,1,119.62
13800,558.32,1,558.32
15996,1044.78,7,149.25428571428571
14272,437.96000000000004,2,218.98000000000002
15605,1198.23,5,239.64600000000002
14338,554.22,4,138.555
14196,335.52,1,335.52
12906,2919.81,5,583.962
15526,148.44,2,74.22
14995,233.23000000000002,2,116.61500000000001
15663,138.14,1,138.14
12970,452.24,4,113.06
13937,158.85,1,158.85
14154,1345.62,2,672.81
15227,1219.4,5,243.88000000000002
16985,5461.62,11,496.5109090909091
16126,6287.77,4,1571.9425
17889,203.87,2,101.935
16968,439.43,2,219.715
17483,414.04,3,138.01333333333335
17567,4012.56,10,401.256
16496,1562.22,4,390.555
13917,272.03999999999996,2,136.01999999999998
14824,1127.71,4,281.9275
12682,12288.22,31,396.3941935483871
16847,193.44,1,193.44
17110,163.3,1,163.3
14821,48.800000000000004,1,48.800000000000004
13085,272.38000000000005,3,90.79333333333335
14005,2874.7200000000003,5,574.9440000000001
12853,1881.7,9,209.07777777777778
17728,2515.68,5,503.13599999999997
15100,635.0999999999999,6,105.84999999999998
17600,161.67000000000002,1,161.67000000000002
14924,310.05,1,310.05
17551,306.84,1,306.84
13245,430.5,1,430.5
17163,293.1,2,146.55
15457,237.07,1,237.07
13461,1445,3,481.6666666666667
17770,1143.27,5,228.654
16773,171.59,1,171.59
13929,802.85,3,267.6166666666667
16320,1038.46,2,519.23
18236,882.24,6,147.04
12981,372.22,2,186.11
16516,101.69999999999999,1,101.69999999999999
12492,263.21000000000004,2,131.60500000000002
16351,153.9,1,153.9
12434,765.19,4,191.2975
15552,90.12,1,90.12
12789,91.85,1,91.85
12532,349.83000000000004,1,349.83000000000004
12676,1331.39,6,221.89833333333334
15489,1090.03,4,272.5075
15194,7521.17,22,341.87136363636364
17777,665.86,3,221.95333333333335
15139,178.96,2,89.48
13323,787.85,5,157.57
14593,617.99,3,205.99666666666667
17343,193.64,1,193.64
13356,768.24,1,768.24
16591,213.5,1,213.5
16596,250.15,2,125.075
13948,102,1,102
15971,4199.85,12,349.9875
13675,486.82000000000005,2,243.41000000000003
14220,632.4000000000001,2,316.20000000000005
14552,165.07,1,165.07
13546,626.99,3,208.99666666666667
17540,570.4000000000001,3,190.13333333333335
16700,5040,17,296.47058823529414
15700,664.03,3,221.34333333333333
12865,1548.0700000000002,3,516.0233333333334
17867,622.7500000000001,8,77.84375000000001
14607,11341.1,17,667.1235294117647
16188,981.86,4,245.465
14675,604.75,1,604.75
12407,1708.12,5,341.62399999999997
18226,5192.1,14,370.86428571428576
14404,1434.72,7,204.96
16814,6500.6,22,295.4818181818182
14842,2456.8,8,307.1
17950,472.12,4,118.03
18239,1561.6100000000001,5,312.322
14213,-1192.2,1,-1192.2
13230,2763.41,15,184.22733333333332
17045,339.44,3,113.14666666666666
13718,306.55,2,153.275
18223,6315.23,27,233.8974074074074
17438,378.30000000000007,2,189.15000000000003
13431,1269.1,2,634.55
17068,4531.34,22,205.97
16106,108.38,1,108.38
13194,60.7,1,60.7
17948,358.56000000000006,1,358.56000000000006
12985,1215.62,3,405.20666666666665
16603,482.47,2,241.235
12642,1013.26,3,337.75333333333333
13632,2117.02,6,352.83666666666664
15777,1021.6099999999999,5,204.32199999999997
15790,220.85,1,220.85
13689,910,1,910
13743,1340.15,8,167.51875
15240,1685.57,7,240.79571428571427
18125,1141.3400000000001,5,228.26800000000003
15253,915.3,6,152.54999999999998
15843,118.95000000000002,1,118.95000000000002
12724,1031.41,4,257.8525
17212,226.85,1,226.85
18059,296.71,4,74.1775
17536,76.5,1,76.5
14975,279.94,1,279.94
13938,71.66,1,71.66
18138,152.65,1,152.65
13001,9797.92,15,653.1946666666666
15612,195.15,2,97.575
17789,225.9,1,225.9
17503,558.96,2,279.48
13533,270.79,3,90.26333333333334
13266,3717.67,19,195.66684210526316
14616,406.08000000000004,3,135.36
16182,6617.65,4,1654.4125
14869,721.95,3,240.65
18149,612.0799999999999,3,204.02666666666664
13451,2916.45,6,486.075
18027,115.31,1,115.31
13952,3246.091,3,1082.0303333333334
18037,70.02,6,11.67
15857,297,1,297
12493,416.79,3,138.93
17684,239.41,1,239.41
15630,1180.4,3,393.4666666666667
15512,121,2,60.5
13673,396.91999999999996,2,198.45999999999998
17050,3228.84,6,538.14
13466,297.95,2,148.975
16882,705.12,3,235.04
12461,826.88,2,413.44
12977,39.24,1,39.24
16668,306.71999999999997,6,51.12
15365,1330.45,9,147.82777777777778
16988,126.12,1,126.12
15106,1407.73,7,201.1042857142857
12573,160.54000000000002,1,160.54000000000002
15192,1044.32,3,348.1066666666666
13066,430.9,3,143.63333333333333
16795,414.88,1,414.88
14606,11713.85,128,91.514453125
12669,1607.73,4,401.9325
15087,306.94,1,306.94
16377,676.2,1,676.2
16000,12393.7,3,4131.233333333334
15746,182.96,2,91.48
15883,396.48,2,198.24
17430,265.76,2,132.88
12359,6245.53,6,1040.9216666666666
12712,4241.63,17,249.50764705882352
13318,640.76,3,213.58666666666667
16052,362.06,1,362.06
17999,382.06,2,191.03
16727,272.82,1,272.82
13414,1390.5,3,463.5
18220,297.78000000000003,2,148.89000000000001
12666,-227.44,1,-227.44
14356,666.94,4,166.735
17073,1446.09,4,361.5225
15358,8234.8,29,283.95862068965516
12823,1759.5,5,351.9
16386,317.20000000000005,2,158.60000000000002
17492,374.57,1,374.57
17382,65.4,1,65.4
12731,18793.41,14,1342.3864285714285
15992,41.989999999999995,1,41.989999999999995
15355,277.05,2,138.525
15407,1056.44,4,264.11
17796,697.9,4,174.475
15000,490.52,1,490.52
16849,124.57,1,124.57
12514,1017.68,1,1017.68
13821,385.64,2,192.82
16141,620.4,1,620.4
16916,576.26,2,288.13
15535,459.90000000000003,7,65.7
16034,437.7,3,145.9
16057,2140.2200000000003,10,214.02200000000002
16938,1903.13,5,380.62600000000003
13790,348.8,1,348.8
16883,276.73,2,138.365
14164,1631.77,2,815.885
15948,955.24,2,477.62
17153,213.78,1,213.78
14002,529.73,2,264.865
13982,1861.11,5,372.222
14340,134.7,1,134.7
14897,1366.38,4,341.595
15226,154.41,1,154.41
14479,316.25,2,158.125
13135,3096,1,3096
14748,1311.79,6,218.63166666666666
18068,101.69999999999999,1,101.69999999999999
13802,3906.2700000000004,6,651.0450000000001
15687,2981.5,11,271.04545454545456
15068,553.3599999999999,2,276.67999999999995
16725,775.07,8,96.88375
14766,2423.07,8,302.88375
14045,1659.75,4,414.9375
16007,1701.94,4,425.485
13482,184.64,1,184.64
16674,319.61,2,159.805
14491,340.93,2,170.465
14371,100.5,1,100.5
18272,3064.78,7,437.8257142857143
16517,162.7,1,162.7
17388,1259.56,4,314.89
16820,497.61,1,497.61
14286,4595.8099999999995,5,919.1619999999999
14431,397.76,2,198.88
16016,1483.31,10,148.331
14233,1447.51,5,289.502
13895,2588.12,5,517.624
17658,485.88,3,161.96
14855,645.6500000000001,2,322.82500000000005
12367,168.9,1,168.9
17581,10736.11,31,346.3261290322581
14628,671.96,2,335.98
17248,318.65,1,318.65
16292,280.9,2,140.45
15249,6657.36,15,443.82399999999996
13101,101.19,1,101.19
16316,2755.56,12,229.63
13448,3465.67,10,346.567
12933,606.28,4,151.57
17827,1995.46,5,399.092
14179,719.78,2,359.89
13269,5315.92,17,312.7011764705882
14525,4221.37,13,324.72076923076924
16696,657.9000000000001,4,164.47500000000002
12702,219,1,219
16019,3450.2400000000002,10,345.024
13695,2504.13,15,166.942
15261,254.82,1,254.82
16600,813.52,6,135.58666666666667
13028,659.68,3,219.89333333333332
12856,2162.6800000000003,8,270.33500000000004
16711,1651.0300000000002,5,330.206
17693,187.02,3,62.34
16979,1809.05,8,226.13125
16124,187.15,2,93.575
13203,869.46,4,217.365
16471,223.95000000000002,1,223.95000000000002
12744,9120.39,10,912.039
14198,663.5,7,94.78571428571429
15634,243.55,1,243.55
12955,4734.26,14,338.1614285714286
13213,1518.43,6,253.0716666666667
14382,626.0699999999999,1,626.0699999999999
12557,11990.960000000001,5,2398.192
16895,219.14000000000001,1,219.14000000000001
14414,1485.1299999999999,8,185.64124999999999
16828,128.5,2,64.25
13949,2427.32,6,404.55333333333334
16413,262.2,1,262.2
17311,1384.85,2,692.425
17372,1342.68,8,167.835
14501,190.31,3,63.43666666666667
14428,1230.14,7,175.73428571428573
15987,1451.2800000000002,7,207.32571428571433
15247,356,1,356
13344,2543.7200000000003,3,847.9066666666668
16463,1383.7,7,197.67142857142858
14581,138.6,1,138.6
12576,1306.98,6,217.83
14594,379.83,2,189.915
17520,546.81,1,546.81
12565,131.17,2,65.585
17997,1511.3,12,125.94166666666666
16376,977.52,3,325.84
12441,173.55,1,173.55
15660,1552.01,12,129.33416666666668
14474,537.7099999999999,2,268.85499999999996
13140,423.72,3,141.24
16806,801.49,4,200.3725
16887,194.88,1,194.88
17459,657.3,2,328.65
17400,2129.96,5,425.992
14626,2757.07,7,393.8671428571429
13131,1039.3,4,259.825
15811,2171.32,9,241.2577777777778
17727,1042.55,2,521.275
17663,1788.27,9,198.69666666666666
17120,307.46,1,307.46
16810,275.64000000000004,2,137.82000000000002
17303,250.04,1,250.04
17025,357.77000000000004,3,119.25666666666667
15307,205.3,1,205.3
14765,254.11,3,84.70333333333333
14849,7904.28,28,282.29571428571427
16744,1304.76,7,186.3942857142857
14146,2949.5699999999997,6,491.59499999999997
17843,205.48,1,205.48
13416,712.5,2,356.25
16838,582.9,3,194.29999999999998
13506,452.82000000000005,3,150.94000000000003
14442,1544.6200000000001,5,308.92400000000004
14112,2774.17,12,231.18083333333334
18280,180.60000000000002,1,180.60000000000002
14083,1018.4300000000001,9,113.1588888888889
13813,1353.41,5,270.682
13509,979.72,7,139.96
13774,345,1,345
15017,125.58,1,125.58
12656,3982.72,8,497.84
13487,575.4,3,191.79999999999998
14495,123.8,2,61.9
14466,2272.4,7,324.62857142857143
17391,508.8,2,254.4
15059,1325.82,11,120.5290909090909
15060,303.09000000000003,4,75.77250000000001
15656,748.5,4,187.125
15443,3212.16,8,401.52
15071,982.0699999999999,2,491.03499999999997
13261,944.1,2,472.05
14357,225.77,1,225.77
15195,3861,1,3861
18242,2232.49,4,558.1225
16012,1415.29,3,471.7633333333333
14903,2744.48,10,274.448
16104,302.36,1,302.36
15206,420.3,4,105.075
12415,123725.45,26,4758.671153846154
15601,6745.36,17,396.78588235294114
14546,2487.02,9,276.3355555555556
14224,1050.12,4,262.53
15241,1738.59,9,193.17666666666665
16690,208.63,3,69.54333333333334
12380,2720.5600000000004,5,544.1120000000001
15786,4834.2,5,966.8399999999999
16070,852.1500000000001,2,426.07500000000005
14520,270.6,2,135.3
15657,30,1,30
16109,611.8799999999999,2,305.93999999999994
15529,3967.78,12,330.64833333333337
16409,2028.88,5,405.776
14609,601.56,4,150.39
13330,1140.9299999999998,3,380.30999999999995
17697,338.95000000000005,1,338.95000000000005
12597,3683.1299999999997,5,736.626
15492,659.46,2,329.73
17954,2295.37,16,143.460625
14410,576.3,15,38.419999999999995
16148,76.32000000000001,1,76.32000000000001
16579,-30.599999999999998,1,-30.599999999999998
14350,258.7,2,129.35
13069,3717.82,27,137.69703703703703
14292,4819.33,14,344.23785714285714
17414,778,2,389
12452,428.57,3,142.85666666666665
17511,88125.38,46,1915.7691304347827
15618,747.031,5,149.40619999999998
15753,79.2,1,79.2
16807,1121.5900000000001,3,373.8633333333334
13149,1676.06,4,419.015
12662,3817.08,12,318.09
16535,593.75,1,593.75
16365,1540.42,9,171.1577777777778
17118,157.02,1,157.02
15254,300.36,1,300.36
13161,112.75,1,112.75
13273,138.98,1,138.98
17816,36.56,4,9.14
16720,155.24,1,155.24
16685,324.24,2,162.12
13741,666.33,4,166.5825
13667,305.02,1,305.02
13489,449.52,4,112.38
16519,215.07999999999998,2,107.53999999999999
14944,5842.950000000001,14,417.35357142857146
14209,2067.13,7,295.30428571428575
17491,3541.92,11,321.9927272727273
16169,1822.97,4,455.7425
13668,6216.07,29,214.34724137931033
16309,686.6700000000001,3,228.89000000000001
16159,348.2,1,348.2
18072,0,2,0
13863,299.55999999999995,2,149.77999999999997
18176,448.65000000000003,2,224.32500000000002
15372,2007.3999999999999,1,2007.3999999999999
17315,6204.46,43,144.28976744186048
13278,542.73,1,542.73
14541,1461.65,8,182.70625
13635,1071.03,1,1071.03
12871,380.64,2,190.32
18041,4161.14,22,189.14272727272729
15124,184.19,2,92.095
17904,178.92,2,89.46
17233,190.88,1,190.88
18278,173.9,1,173.9
16878,0,2,0
16389,1362.27,5,272.454
17423,663.63,4,165.9075
17451,1648.95,10,164.895
15256,98.45,1,98.45
14573,1603.72,13,123.36307692307693
16748,1515.9,5,303.18
15406,426.61,4,106.6525
15475,454.11,1,454.11
14837,1641.2,5,328.24
13082,3595.48,10,359.548
16366,327.3,1,327.3
16921,169.79,1,169.79
13460,183.44,2,91.72
16586,463.95,1,463.95
13928,464.57,4,116.1425
14193,853.3900000000001,2,426.69500000000005
17239,379.95,2,189.975
12953,329.85,1,329.85
17237,314.69,2,157.345
13626,257.23,1,257.23
17180,780.38,6,130.06333333333333
15899,56.25,1,56.25
16923,6666.83,26,256.41653846153844
15304,680.3000000000001,10,68.03
17090,2041.85,8,255.23125
13471,2531.58,4,632.895
14505,5818.700000000001,11,528.9727272727273
13804,2635.79,7,376.5414285714286
13643,519.44,3,173.14666666666668
16643,487.51,1,487.51
16323,207.50000000000003,1,207.50000000000003
17513,513.2,1,513.2
16239,372.9,3,124.3
16017,211.88,1,211.88
17836,110.21,1,110.21
12740,427.6,1,427.6
13611,1158.2,4,289.55
14401,4039.98,14,288.57
18192,957.97,1,957.97
13587,347,3,115.66666666666667
14351,51,1,51
12540,13309.04,19,700.4757894736842
13165,1021.48,2,510.74
16924,739.5,4,184.875
15154,240.27,2,120.135
17422,1853.13,10,185.31300000000002
15977,1054.73,2,527.365
17819,3661.07,8,457.63375
12717,980.98,3,326.99333333333334
13296,87.4,1,87.4
